Area_name,STCOU,EDU010197F,EDU010197D,EDU010197N1,EDU010197N2,EDU010198F,EDU010198D,EDU010198N1,EDU010198N2,EDU010199F,EDU010199D,EDU010199N1,EDU010199N2,EDU010200F,EDU010200D,EDU010200N1,EDU010200N2,EDU010201F,EDU010201D,EDU010201N1,EDU010201N2,EDU010202F,EDU010202D,EDU010202N1,EDU010202N2,EDU015203F,EDU015203D,EDU015203N1,EDU015203N2,EDU015204F,EDU015204D,EDU015204N1,EDU015204N2,EDU015205F,EDU015205D,EDU015205N1,EDU015205N2,EDU015206F,EDU015206D,EDU015206N1,EDU015206N2
"Navajo, AZ",04017,0,21852,0000,0000,0,21417,0000,0000,0,23758,0000,0000,0,29309,0000,0000,0,26809,0000,0000,0,25200,0000,0000,0,30612,0000,0000,0,28606,0000,0000,0,30009,0000,0000,0,20927,0000,0000
"Pima, AZ",04019,0,125755,0000,0000,0,126319,0000,0000,0,129785,0000,0000,0,130483,0000,0000,0,132135,0000,0000,0,137550,0000,0000,0,143137,0000,0000,0,146515,0000,0000,0,149162,0000,0000,0,149048,0000,0000
"Pinal, AZ",04021,0,25887,0000,0000,0,26403,0000,0000,0,26689,0000,0000,0,26799,0000,0000,0,24379,0000,0000,0,27859,0000,0000,0,32916,0000,0000,0,35680,0000,0000,0,40649,0000,0000,0,42557,0000,0000
"Santa Cruz, AZ",04023,0,9280,0000,0000,0,9248,0000,0000,0,9500,0000,0000,0,9289,0000,0000,0,9787,0000,0000,0,9927,0000,0000,0,10252,0000,0000,0,10518,0000,0000,0,10562,0000,0000,0,10760,0000,0000
"Yavapai, AZ",04025,0,22499,0000,0000,0,23031,0000,0000,0,23970,0000,0000,0,23881,0000,0000,0,24124,0000,0000,0,25289,0000,0000,0,27244,0000,0000,0,28192,0000,0000,0,28916,0000,0000,0,26666,0000,0000
"Yuma, AZ",04027,0,28089,0000,0000,0,28486,0000,0000,0,29098,0000,0000,0,29249,0000,0000,0,30520,0000,0000,0,31753,0000,0000,0,34514,0000,0000,0,35621,0000,0000,0,36607,0000,0000,0,37596,0000,0000
ARKANSAS,05000,0,459787,0000,0000,0,459008,0000,0000,0,452267,0000,0000,0,451034,0000,0000,0,449959,0000,0000,0,449805,0000,0000,0,454523,0000,0000,0,463115,0000,0000,0,474206,0000,0000,0,476409,0000,0000
"Arkansas, AR",05001,0,3694,0000,0000,0,3597,0000,0000,0,3818,0000,0000,0,3746,0000,0000,0,3683,0000,0000,0,3618,0000,0000,0,3579,0000,0000,0,3538,0000,0000,0,3576,0000,0000,0,3397,0000,0000
"Ashley, AR",05003,0,4869,0000,0000,0,4791,0000,0000,0,4622,0000,0000,0,4545,0000,0000,0,4434,0000,0000,0,4406,0000,0000,0,4454,0000,0000,0,4318,0000,0000,0,4365,0000,0000,0,4234,0000,0000
"Baxter, AR",05005,0,5069,0000,0000,0,5095,0000,0000,0,5078,0000,0000,0,5072,0000,0000,0,5012,0000,0000,0,4910,0000,0000,0,4956,0000,0000,0,5047,0000,0000,0,5142,0000,0000,0,5235,0000,0000
"Benton, AR",05007,0,22369,0000,0000,0,23049,0000,0000,0,23509,0000,0000,0,24346,0000,0000,0,25110,0000,0000,0,26040,0000,0000,0,28867,0000,0000,0,30554,0000,0000,0,32380,0000,0000,0,33956,0000,0000
"Boone, AR",05009,0,5905,0000,0000,0,5930,0000,0000,0,5808,0000,0000,0,5842,0000,0000,0,5938,0000,0000,0,5878,0000,0000,0,6006,0000,0000,0,6145,0000,0000,0,6225,0000,0000,0,6442,0000,0000
"Bradley, AR",05011,0,2275,0000,0000,0,2260,0000,0000,0,2238,0000,0000,0,2192,0000,0000,0,2162,0000,0000,0,2162,0000,0000,0,2177,0000,0000,0,2138,0000,0000,0,2174,0000,0000,0,2140,0000,0000
"Calhoun, AR",05013,0,934,0000,0000,0,929,0000,0000,0,852,0000,0000,0,842,0000,0000,0,817,0000,0000,0,784,0000,0000,0,708,0000,0000,0,765,0000,0000,0,754,0000,0000,0,733,0000,0000
"Carroll, AR",05015,0,3661,0000,0000,0,3608,0000,0000,0,3572,0000,0000,0,3540,0000,0000,0,3562,0000,0000,0,3572,0000,0000,0,3592,0000,0000,0,3716,0000,0000,0,3751,0000,0000,0,3850,0000,0000
"Chicot, AR",05017,0,3097,0000,0000,0,3012,0000,0000,0,2901,0000,0000,0,2717,0000,0000,0,2598,0000,0000,0,2475,0000,0000,0,2347,0000,0000,0,2288,0000,0000,0,2293,0000,0000,0,2008,0000,0000
"Clark, AR",05019,0,3330,0000,0000,0,3260,0000,0000,0,3170,0000,0000,0,3156,0000,0000,0,3205,0000,0000,0,3230,0000,0000,0,3123,0000,0000,0,3111,0000,0000,0,3210,0000,0000,0,4174,0000,0000
"Clay, AR",05021,0,3023,0000,0000,0,2948,0000,0000,0,2923,0000,0000,0,2855,0000,0000,0,2745,0000,0000,0,2798,0000,0000,0,2712,0000,0000,0,2944,0000,0000,0,2922,0000,0000,0,2842,0000,0000
"Cleburne, AR",05023,0,3542,0000,0000,0,3571,0000,0000,0,3520,0000,0000,0,3436,0000,0000,0,3469,0000,0000,0,3451,0000,0000,0,3375,0000,0000,0,3463,0000,0000,0,3441,0000,0000,0,3448,0000,0000
"Cleveland, AR",05025,0,1564,0000,0000,0,1543,0000,0000,0,1535,0000,0000,0,1523,0000,0000,0,1531,0000,0000,0,1492,0000,0000,0,1480,0000,0000,0,1469,0000,0000,0,1487,0000,0000,0,1429,0000,0000
"Columbia, AR",05027,0,4853,0000,0000,0,4788,0000,0000,0,4719,0000,0000,0,4663,0000,0000,0,4490,0000,0000,0,4416,0000,0000,0,4212,0000,0000,0,4019,0000,0000,0,4018,0000,0000,0,3780,0000,0000
"Conway, AR",05029,0,3584,0000,0000,0,3342,0000,0000,0,3571,0000,0000,0,3462,0000,0000,0,3371,0000,0000,0,3316,0000,0000,0,3263,0000,0000,0,3300,0000,0000,0,3311,0000,0000,0,3275,0000,0000
"Craighead, AR",05031,0,13294,0000,0000,0,13446,0000,0000,0,12815,0000,0000,0,13377,0000,0000,0,13587,0000,0000,0,13662,0000,0000,0,14176,0000,0000,0,14610,0000,0000,0,15098,0000,0000,0,15668,0000,0000
"Crawford, AR",05033,0,10309,0000,0000,0,10326,0000,0000,0,10352,0000,0000,0,10302,0000,0000,0,10334,0000,0000,0,10365,0000,0000,0,10644,0000,0000,0,11003,0000,0000,0,11247,0000,0000,0,11461,0000,0000
"Crittenden, AR",05035,0,10859,0000,0000,0,10659,0000,0000,0,10792,0000,0000,0,10752,0000,0000,0,10727,0000,0000,0,10851,0000,0000,0,10981,0000,0000,0,11174,0000,0000,0,11244,0000,0000,0,11114,0000,0000
"Cross, AR",05037,0,4135,0000,0000,0,4074,0000,0000,0,4072,0000,0000,0,4032,0000,0000,0,4034,0000,0000,0,4057,0000,0000,0,3915,0000,0000,0,3962,0000,0000,0,3828,0000,0000,0,3770,0000,0000
"Dallas, AR",05039,0,1794,0000,0000,0,1782,0000,0000,0,1766,0000,0000,0,1721,0000,0000,0,1673,0000,0000,0,1620,0000,0000,0,1590,0000,0000,0,1168,0000,0000,0,1177,0000,0000,0,1131,0000,0000
"Desha, AR",05041,0,3928,0000,0000,0,3796,0000,0000,0,3638,0000,0000,0,3517,0000,0000,0,3417,0000,0000,0,3236,0000,0000,0,3071,0000,0000,0,3306,0000,0000,0,3229,0000,0000,0,3047,0000,0000
"Drew, AR",05043,0,3375,0000,0000,0,3261,0000,0000,0,3298,0000,0000,0,3320,0000,0000,0,3231,0000,0000,0,3211,0000,0000,0,3199,0000,0000,0,3352,0000,0000,0,3390,0000,0000,0,3353,0000,0000
"Faulkner, AR",05045,0,13522,0000,0000,0,13745,0000,0000,0,14020,0000,0000,0,14243,0000,0000,0,14362,0000,0000,0,14676,0000,0000,0,15105,0000,0000,0,15554,0000,0000,0,16180,0000,0000,0,16742,0000,0000
"Franklin, AR",05047,0,3604,0000,0000,0,3614,0000,0000,0,3634,0000,0000,0,3610,0000,0000,0,3601,0000,0000,0,3548,0000,0000,0,3533,0000,0000,0,3345,0000,0000,0,3341,0000,0000,0,2797,0000,0000
"Fulton, AR",05049,0,1685,0000,0000,0,1717,0000,0000,0,1712,0000,0000,0,1643,0000,0000,0,1643,0000,0000,0,1632,0000,0000,0,1569,0000,0000,0,1571,0000,0000,0,1612,0000,0000,0,1652,0000,0000
"Garland, AR",05051,0,12522,0000,0000,0,12851,0000,0000,0,12773,0000,0000,0,12651,0000,0000,0,12785,0000,0000,0,12811,0000,0000,0,13220,0000,0000,0,13359,0000,0000,0,13878,0000,0000,0,13770,0000,0000
"Grant, AR",05053,0,4423,0000,0000,0,4462,0000,0000,0,4546,0000,0000,0,4630,0000,0000,0,4689,0000,0000,0,4636,0000,0000,0,4651,0000,0000,0,4787,0000,0000,0,4872,0000,0000,0,4854,0000,0000
"Greene, AR",05055,0,6318,0000,0000,0,6385,0000,0000,0,6410,0000,0000,0,6442,0000,0000,0,6539,0000,0000,0,6577,0000,0000,0,6680,0000,0000,0,7024,0000,0000,0,7326,0000,0000,0,7286,0000,0000
"Hempstead, AR",05057,0,4377,0000,0000,0,4306,0000,0000,0,4123,0000,0000,0,4043,0000,0000,0,4006,0000,0000,0,3944,0000,0000,0,3922,0000,0000,0,4103,0000,0000,0,4139,0000,0000,0,4082,0000,0000
"Hot Spring, AR",05059,0,5665,0000,0000,0,5676,0000,0000,0,5603,0000,0000,0,5543,0000,0000,0,5528,0000,0000,0,5531,0000,0000,0,5449,0000,0000,0,5512,0000,0000,0,5573,0000,0000,0,5471,0000,0000
"Howard, AR",05061,0,3102,0000,0000,0,3123,0000,0000,0,3105,0000,0000,0,3115,0000,0000,0,3063,0000,0000,0,3036,0000,0000,0,2944,0000,0000,0,3090,0000,0000,0,3136,0000,0000,0,3081,0000,0000
"Independence, AR",05063,0,5929,0000,0000,0,5957,0000,0000,0,5902,0000,0000,0,5786,0000,0000,0,5573,0000,0000,0,5638,0000,0000,0,5688,0000,0000,0,5863,0000,0000,0,5898,0000,0000,0,5980,0000,0000
"Izard, AR",05065,0,2040,0000,0000,0,2031,0000,0000,0,2021,0000,0000,0,1998,0000,0000,0,1962,0000,0000,0,1905,0000,0000,0,1904,0000,0000,0,1880,0000,0000,0,1906,0000,0000,0,1899,0000,0000
"Jackson, AR",05067,0,2948,0000,0000,0,2889,0000,0000,0,2794,0000,0000,0,2735,0000,0000,0,2654,0000,0000,0,2613,0000,0000,0,2516,0000,0000,0,2566,0000,0000,0,2594,0000,0000,0,3185,0000,0000
"Jefferson, AR",05069,0,18462,0000,0000,0,18266,0000,0000,0,15449,0000,0000,0,15095,0000,0000,0,14923,0000,0000,0,14667,0000,0000,0,14206,0000,0000,0,14269,0000,0000,0,14353,0000,0000,0,13828,0000,0000
"Johnson, AR",05071,0,3905,0000,0000,0,4046,0000,0000,0,4067,0000,0000,0,4108,0000,0000,0,4012,0000,0000,0,4007,0000,0000,0,4134,0000,0000,0,4019,0000,0000,0,4118,0000,0000,0,4225,0000,0000
"Lafayette, AR",05073,0,1816,0000,0000,0,1752,0000,0000,0,1671,0000,0000,0,1615,0000,0000,0,1549,0000,0000,0,1522,0000,0000,0,1376,0000,0000,0,1387,0000,0000,0,1357,0000,0000,0,1330,0000,0000
"Lawrence, AR",05075,0,3433,0000,0000,0,3386,0000,0000,0,3353,0000,0000,0,3268,0000,0000,0,3244,0000,0000,0,3216,0000,0000,0,3228,0000,0000,0,3293,0000,0000,0,3331,0000,0000,0,3281,0000,0000
"Lee, AR",05077,0,2076,0000,0000,0,2125,0000,0000,0,1998,0000,0000,0,1900,0000,0000,0,1874,0000,0000,0,1747,0000,0000,0,1569,0000,0000,0,1557,0000,0000,0,1526,0000,0000,0,1460,0000,0000
"Lincoln, AR",05079,0,2225,0000,0000,0,2219,0000,0000,0,2203,0000,0000,0,2127,0000,0000,0,2085,0000,0000,0,2048,0000,0000,0,2038,0000,0000,0,1802,0000,0000,0,1800,0000,0000,0,1814,0000,0000
"Little River, AR",05081,0,2353,0000,0000,0,2280,0000,0000,0,2164,0000,0000,0,2105,0000,0000,0,2095,0000,0000,0,2174,0000,0000,0,2208,0000,0000,0,2262,0000,0000,0,2206,0000,0000,0,2146,0000,0000
"Logan, AR",05083,0,3771,0000,0000,0,3765,0000,0000,0,3686,0000,0000,0,3579,0000,0000,0,3553,0000,0000,0,3550,0000,0000,0,3505,0000,0000,0,3499,0000,0000,0,3627,0000,0000,0,4226,0000,0000
"Lonoke, AR",05085,0,10315,0000,0000,0,10421,0000,0000,0,10531,0000,0000,0,10733,0000,0000,0,10697,0000,0000,0,10692,0000,0000,0,11180,0000,0000,0,11716,0000,0000,0,12340,0000,0000,0,12804,0000,0000
"Madison, AR",05087,0,2653,0000,0000,0,2672,0000,0000,0,2632,0000,0000,0,2671,0000,0000,0,2663,0000,0000,0,2589,0000,0000,0,2677,0000,0000,0,2497,0000,0000,0,2491,0000,0000,0,2498,0000,0000
"Marion, AR",05089,0,2417,0000,0000,0,2372,0000,0000,0,2385,0000,0000,0,2326,0000,0000,0,2307,0000,0000,0,2288,0000,0000,0,2222,0000,0000,0,1928,0000,0000,0,1919,0000,0000,0,1909,0000,0000
"Miller, AR",05091,0,7169,0000,0000,0,7123,0000,0000,0,6930,0000,0000,0,6686,0000,0000,0,6596,0000,0000,0,6665,0000,0000,0,6442,0000,0000,0,6463,0000,0000,0,6828,0000,0000,0,6670,0000,0000
"Mississippi, AR",05093,0,10763,0000,0000,0,10318,0000,0000,0,10216,0000,0000,0,9940,0000,0000,0,9850,0000,0000,0,9664,0000,0000,0,9202,0000,0000,0,9034,0000,0000,0,9076,0000,0000,0,8997,0000,0000
"Monroe, AR",05095,0,2160,0000,0000,0,2150,0000,0000,0,2050,0000,0000,0,1995,0000,0000,0,1927,0000,0000,0,1882,0000,0000,0,1760,0000,0000,0,1707,0000,0000,0,1703,0000,0000,0,1581,0000,0000
"Montgomery, AR",05097,0,1468,0000,0000,0,1448,0000,0000,0,1424,0000,0000,0,1424,0000,0000,0,1395,0000,0000,0,1408,0000,0000,0,1484,0000,0000,0,1221,0000,0000,0,1262,0000,0000,0,1193,0000,0000
"Nevada, AR",05099,0,2017,0000,0000,0,2008,0000,0000,0,1985,0000,0000,0,1953,0000,0000,0,1928,0000,0000,0,1884,0000,0000,0,1857,0000,0000,0,1524,0000,0000,0,1499,0000,0000,0,1487,0000,0000
"Newton, AR",05101,0,1473,0000,0000,0,1486,0000,0000,0,1420,0000,0000,0,1424,0000,0000,0,1345,0000,0000,0,1286,0000,0000,0,1262,0000,0000,0,1378,0000,0000,0,1410,0000,0000,0,1354,0000,0000
"Ouachita, AR",05103,0,6039,0000,0000,0,5862,0000,0000,0,5673,0000,0000,0,5546,0000,0000,0,5373,0000,0000,0,5078,0000,0000,0,4817,0000,0000,0,5324,0000,0000,0,5221,0000,0000,0,5051,0000,0000
"Perry, AR",05105,0,1894,0000,0000,0,1939,0000,0000,0,1868,0000,0000,0,1816,0000,0000,0,1844,0000,0000,0,1833,0000,0000,0,1799,0000,0000,0,1743,0000,0000,0,1733,0000,0000,0,1756,0000,0000
"Phillips, AR",05107,0,6287,0000,0000,0,6264,0000,0000,0,6084,0000,0000,0,5935,0000,0000,0,5775,0000,0000,0,5472,0000,0000,0,5210,0000,0000,0,5126,0000,0000,0,5187,0000,0000,0,4930,0000,0000
"Pike, AR",05109,0,2240,0000,0000,0,2229,0000,0000,0,2216,0000,0000,0,2225,0000,0000,0,2299,0000,0000,0,2239,0000,0000,0,2300,0000,0000,0,2383,0000,0000,0,2424,0000,0000,0,1329,0000,0000
"Poinsett, AR",05111,0,5129,0000,0000,0,5014,0000,0000,0,4869,0000,0000,0,4853,0000,0000,0,4783,0000,0000,0,4695,0000,0000,0,4665,0000,0000,0,4802,0000,0000,0,4770,0000,0000,0,4745,0000,0000
"Polk, AR",05113,0,3806,0000,0000,0,3760,0000,0000,0,3694,0000,0000,0,3663,0000,0000,0,3606,0000,0000,0,3552,0000,0000,0,3652,0000,0000,0,4042,0000,0000,0,4128,0000,0000,0,4033,0000,0000
"Pope, AR",05115,0,9612,0000,0000,0,9781,0000,0000,0,9650,0000,0000,0,9638,0000,0000,0,9571,0000,0000,0,9531,0000,0000,0,9499,0000,0000,0,9634,0000,0000,0,9927,0000,0000,0,9910,0000,0000
"Prairie, AR",05117,0,1613,0000,0000,0,1635,0000,0000,0,1577,0000,0000,0,1577,0000,0000,0,1558,0000,0000,0,1529,0000,0000,0,1405,0000,0000,0,1339,0000,0000,0,1349,0000,0000,0,1344,0000,0000
"Pulaski, AR",05119,0,54793,0000,0000,0,54519,0000,0000,0,53427,0000,0000,0,53588,0000,0000,0,53360,0000,0000,0,53581,0000,0000,0,53449,0000,0000,0,54356,0000,0000,0,55614,0000,0000,0,56012,0000,0000
"Randolph, AR",05121,0,2997,0000,0000,0,2950,0000,0000,0,2984,0000,0000,0,2913,0000,0000,0,2893,0000,0000,0,2825,0000,0000,0,2774,0000,0000,0,2441,0000,0000,0,2456,0000,0000,0,3009,0000,0000
"St. Francis, AR",05123,0,6389,0000,0000,0,6306,0000,0000,0,6024,0000,0000,0,5873,0000,0000,0,5018,0000,0000,0,5527,0000,0000,0,5358,0000,0000,0,5341,0000,0000,0,5318,0000,0000,0,5060,0000,0000
"Saline, AR",05125,0,11965,0000,0000,0,12097,0000,0000,0,12051,0000,0000,0,12062,0000,0000,0,12201,0000,0000,0,12339,0000,0000,0,12539,0000,0000,0,12796,0000,0000,0,13269,0000,0000,0,13565,0000,0000
"Scott, AR",05127,0,1710,0000,0000,0,1721,0000,0000,0,1672,0000,0000,0,1679,0000,0000,0,1665,0000,0000,0,1663,0000,0000,0,1695,0000,0000,0,1697,0000,0000,0,1835,0000,0000,0,2892,0000,0000
"Searcy, AR",05129,0,1465,0000,0000,0,1400,0000,0000,0,1401,0000,0000,0,1389,0000,0000,0,1318,0000,0000,0,1250,0000,0000,0,1250,0000,0000,0,1795,0000,0000,0,1764,0000,0000,0,1751,0000,0000
"Sebastian, AR",05131,0,18770,0000,0000,0,18700,0000,0000,0,18494,0000,0000,0,18579,0000,0000,0,18747,0000,0000,0,18608,0000,0000,0,18916,0000,0000,0,19108,0000,0000,0,19828,0000,0000,0,19142,0000,0000
"Sevier, AR",05133,0,2971,0000,0000,0,3006,0000,0000,0,3036,0000,0000,0,3013,0000,0000,0,3038,0000,0000,0,3083,0000,0000,0,3242,0000,0000,0,3417,0000,0000,0,3361,0000,0000,0,3352,0000,0000
"Sharp, AR",05135,0,3158,0000,0000,0,3082,0000,0000,0,3069,0000,0000,0,3060,0000,0000,0,3081,0000,0000,0,3033,0000,0000,0,3243,0000,0000,0,3598,0000,0000,0,3447,0000,0000,0,2938,0000,0000
"Stone, AR",05137,0,1850,0000,0000,0,1876,0000,0000,0,1793,0000,0000,0,1767,0000,0000,0,1719,0000,0000,0,1734,0000,0000,0,1684,0000,0000,0,1716,0000,0000,0,1758,0000,0000,0,1702,0000,0000
"Union, AR",05139,0,9016,0000,0000,0,8872,0000,0000,0,8790,0000,0000,0,8574,0000,0000,0,8399,0000,0000,0,8257,0000,0000,0,8010,0000,0000,0,8160,0000,0000,0,8216,0000,0000,0,8034,0000,0000
"Van Buren, AR",05141,0,2430,0000,0000,0,2414,0000,0000,0,2422,0000,0000,0,2399,0000,0000,0,2461,0000,0000,0,2380,0000,0000,0,2383,0000,0000,0,2425,0000,0000,0,2461,0000,0000,0,2416,0000,0000
"Washington, AR",05143,0,24357,0000,0000,0,24803,0000,0000,0,25112,0000,0000,0,25586,0000,0000,0,26579,0000,0000,0,27193,0000,0000,0,29418,0000,0000,0,30667,0000,0000,0,32565,0000,0000,0,33836,0000,0000
"White, AR",05145,0,11592,0000,0000,0,11532,0000,0000,0,11440,0000,0000,0,11481,0000,0000,0,11545,0000,0000,0,11565,0000,0000,0,11815,0000,0000,0,11963,0000,0000,0,12310,0000,0000,0,12515,0000,0000
"Woodruff, AR",05147,0,1714,0000,0000,0,1705,0000,0000,0,1615,0000,0000,0,1555,0000,0000,0,1535,0000,0000,0,1475,0000,0000,0,1379,0000,0000,0,1384,0000,0000,0,1388,0000,0000,0,664,0000,0000
"Yell, AR",05149,0,3916,0000,0000,0,3881,0000,0000,0,3930,0000,0000,0,3917,0000,0000,0,4013,0000,0000,0,3977,0000,0000,0,4063,0000,0000,0,4258,0000,0000,0,4314,0000,0000,0,4334,0000,0000
CALIFORNIA,06000,0,5614060,0000,0000,0,5728378,0000,0000,0,5844111,0000,0000,0,5953225,0000,0000,0,6051710,0000,0000,0,6148158,0000,0000,0,6298928,0000,0000,0,6322189,0000,0000,0,6312103,0000,0000,0,6287004,0000,0000
"Alameda, CA",06001,0,205991,0000,0000,0,210412,0000,0000,0,214301,0000,0000,0,217632,0000,0000,0,218992,0000,0000,0,217591,0000,0000,0,216822,0000,0000,0,215801,0000,0000,0,214271,0000,0000,0,213497,0000,0000
"Alpine, CA",06003,0,164,0000,0000,0,140,0000,0000,0,125,0000,0000,0,123,0000,0000,0,150,0000,0000,0,163,0000,0000,0,148,0000,0000,0,141,0000,0000,0,133,0000,0000,0,138,0000,0000
"Amador, CA",06005,0,4837,0000,0000,0,4948,0000,0000,0,5691,0000,0000,0,5617,0000,0000,0,5526,0000,0000,0,5535,0000,0000,0,5357,0000,0000,0,5356,0000,0000,0,5303,0000,0000,0,5201,0000,0000
"Butte, CA",06007,0,35177,0000,0000,0,35304,0000,0000,0,35290,0000,0000,0,35083,0000,0000,0,34433,0000,0000,0,34454,0000,0000,0,33768,0000,0000,0,33385,0000,0000,0,33192,0000,0000,0,32827,0000,0000
"Calaveras, CA",06009,0,7469,0000,0000,0,6882,0000,0000,0,6876,0000,0000,0,7003,0000,0000,0,6967,0000,0000,0,6886,0000,0000,0,6843,0000,0000,0,6913,0000,0000,0,6861,0000,0000,0,6828,0000,0000
"Colusa, CA",06011,0,4265,0000,0000,0,4327,0000,0000,0,4288,0000,0000,0,4344,0000,0000,0,4275,0000,0000,0,4353,0000,0000,0,4384,0000,0000,0,4478,0000,0000,0,4504,0000,0000,0,4771,0000,0000
"Contra Costa, CA",06013,0,147025,0000,0000,0,150534,0000,0000,0,154019,0000,0000,0,156743,0000,0000,0,159714,0000,0000,0,161742,0000,0000,0,165562,0000,0000,0,166024,0000,0000,0,165785,0000,0000,0,166099,0000,0000
"Del Norte, CA",06015,0,5471,0000,0000,0,5275,0000,0000,0,5274,0000,0000,0,5093,0000,0000,0,4834,0000,0000,0,5005,0000,0000,0,5434,0000,0000,0,5209,0000,0000,0,5042,0000,0000,0,4642,0000,0000
"El Dorado, CA",06017,0,29084,0000,0000,0,29006,0000,0000,0,28864,0000,0000,0,28602,0000,0000,0,28795,0000,0000,0,29104,0000,0000,0,29072,0000,0000,0,29368,0000,0000,0,29332,0000,0000,0,29417,0000,0000
"Fresno, CA",06019,0,173869,0000,0000,0,174924,0000,0000,0,177213,0000,0000,0,178962,0000,0000,0,181110,0000,0000,0,185790,0000,0000,0,190744,0000,0000,0,191464,0000,0000,0,192528,0000,0000,0,193881,0000,0000
"Glenn, CA",06021,0,6206,0000,0000,0,6167,0000,0000,0,6215,0000,0000,0,6234,0000,0000,0,6167,0000,0000,0,6055,0000,0000,0,6063,0000,0000,0,5977,0000,0000,0,5945,0000,0000,0,5706,0000,0000
"Humboldt, CA",06023,0,22023,0000,0000,0,21878,0000,0000,0,22209,0000,0000,0,21127,0000,0000,0,21195,0000,0000,0,20569,0000,0000,0,20220,0000,0000,0,19814,0000,0000,0,19244,0000,0000,0,18245,0000,0000
"Imperial, CA",06025,0,32237,0000,0000,0,32394,0000,0000,0,32898,0000,0000,0,33004,0000,0000,0,33216,0000,0000,0,33781,0000,0000,0,34749,0000,0000,0,35720,0000,0000,0,36057,0000,0000,0,36293,0000,0000
"Inyo, CA",06027,0,3514,0000,0000,0,3500,0000,0000,0,3426,0000,0000,0,3350,0000,0000,0,3404,0000,0000,0,3371,0000,0000,0,3265,0000,0000,0,3265,0000,0000,0,3112,0000,0000,0,3047,0000,0000
"Kern, CA",06029,0,140038,0000,0000,0,141619,0000,0000,0,143671,0000,0000,0,146097,0000,0000,0,147988,0000,0000,0,150790,0000,0000,0,160157,0000,0000,0,165817,0000,0000,0,170362,0000,0000,0,171347,0000,0000
"Kings, CA",06031,0,24352,0000,0000,0,24799,0000,0000,0,25018,0000,0000,0,25155,0000,0000,0,25364,0000,0000,0,25820,0000,0000,0,26846,0000,0000,0,27080,0000,0000,0,27330,0000,0000,0,27984,0000,0000
"Lake, CA",06033,0,10187,0000,0000,0,10069,0000,0000,0,9911,0000,0000,0,9950,0000,0000,0,10163,0000,0000,0,10451,0000,0000,0,10416,0000,0000,0,10325,0000,0000,0,10224,0000,0000,0,10091,0000,0000
"Lassen, CA",06035,0,5635,0000,0000,0,5530,0000,0000,0,5518,0000,0000,0,5331,0000,0000,0,5335,0000,0000,0,5214,0000,0000,0,6174,0000,0000,0,5933,0000,0000,0,5690,0000,0000,0,5198,0000,0000
"Los Angeles, CA",06037,0,1549833,0000,0000,0,1583283,0000,0000,0,1617764,0000,0000,0,1650948,0000,0000,0,1681787,0000,0000,0,1711034,0000,0000,0,1742873,0000,0000,0,1734124,0000,0000,0,1708064,0000,0000,0,1672932,0000,0000
"Madera, CA",06039,0,24132,0000,0000,0,24016,0000,0000,0,24343,0000,0000,0,24465,0000,0000,0,24780,0000,0000,0,25560,0000,0000,0,27188,0000,0000,0,27821,0000,0000,0,28229,0000,0000,0,28960,0000,0000
"Marin, CA",06041,0,27706,0000,0000,0,28179,0000,0000,0,28793,0000,0000,0,28789,0000,0000,0,28703,0000,0000,0,28709,0000,0000,0,28506,0000,0000,0,28443,0000,0000,0,28764,0000,0000,0,29081,0000,0000
"Mariposa, CA",06043,0,2781,0000,0000,0,2779,0000,0000,0,2807,0000,0000,0,2733,0000,0000,0,2619,0000,0000,0,2704,0000,0000,0,2561,0000,0000,0,2491,0000,0000,0,2417,0000,0000,0,2374,0000,0000
"Mendocino, CA",06045,0,15963,0000,0000,0,15920,0000,0000,0,15800,0000,0000,0,15659,0000,0000,0,15358,0000,0000,0,15172,0000,0000,0,14679,0000,0000,0,14407,0000,0000,0,14068,0000,0000,0,13688,0000,0000
"Merced, CA",06047,0,48277,0000,0000,0,49068,0000,0000,0,49732,0000,0000,0,50549,0000,0000,0,51595,0000,0000,0,53062,0000,0000,0,54541,0000,0000,0,55615,0000,0000,0,56521,0000,0000,0,56766,0000,0000
"Modoc, CA",06049,0,2329,0000,0000,0,2241,0000,0000,0,2098,0000,0000,0,2046,0000,0000,0,2255,0000,0000,0,2360,0000,0000,0,2302,0000,0000,0,2237,0000,0000,0,2146,0000,0000,0,1607,0000,0000
"Mono, CA",06051,0,1938,0000,0000,0,1948,0000,0000,0,2109,0000,0000,0,2070,0000,0000,0,2140,0000,0000,0,2257,0000,0000,0,2233,0000,0000,0,2235,0000,0000,0,2312,0000,0000,0,2517,0000,0000
"Monterey, CA",06053,0,66385,0000,0000,0,68265,0000,0000,0,69534,0000,0000,0,71186,0000,0000,0,72529,0000,0000,0,73416,0000,0000,0,73780,0000,0000,0,71971,0000,0000,0,70374,0000,0000,0,69886,0000,0000
"Napa, CA",06055,0,18714,0000,0000,0,18977,0000,0000,0,19303,0000,0000,0,19381,0000,0000,0,19341,0000,0000,0,19461,0000,0000,0,19765,0000,0000,0,19654,0000,0000,0,19908,0000,0000,0,20133,0000,0000
"Nevada, CA",06057,0,13652,0000,0000,0,13456,0000,0000,0,13280,0000,0000,0,13749,0000,0000,0,14272,0000,0000,0,14611,0000,0000,0,15119,0000,0000,0,14797,0000,0000,0,14691,0000,0000,0,18351,0000,0000
